<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
JNJ.US,5,20240521,181000,151.09,151.19,151.07,151.11,16317,0
JNJ.US,5,20240521,181500,151.12,151.14,151.06,151.0787,24488,0
JNJ.US,5,20240521,182000,151.07,151.09,151.025,151.05,22903,0
JNJ.US,5,20240521,182500,151.05,151.08,151.01,151.08,22468,0
JNJ.US,5,20240521,183000,151.09,151.14,151.07,151.09,38512,0
JNJ.US,5,20240521,183500,151.09,151.15,151.05,151.08,27526,0
JNJ.US,5,20240521,184000,151.0875,151.09,151.04,151.06,14604,0
JNJ.US,5,20240521,184500,151.08,151.085,150.99,151.02,27084,0
JNJ.US,5,20240521,185000,151.01,151.05,150.99,151.01,15302,0
JNJ.US,5,20240521,185500,151.01,151.02,150.97,150.985,21503,0
JNJ.US,5,20240521,190000,150.98,151.011,150.98,151.01,11105,0
JNJ.US,5,20240521,190500,151.01,151.07,151,151.06,16597,0
JNJ.US,5,20240521,191000,151.065,151.07,150.94,150.98,19262,0
JNJ.US,5,20240521,191500,150.985,150.9967,150.92,150.9897,20347,0
JNJ.US,5,20240521,192000,150.98,151.03,150.96,150.9714,12848,0
JNJ.US,5,20240521,192500,150.9703,151.04,150.95,150.98,26538,0
JNJ.US,5,20240521,193000,150.99,151.025,150.93,150.9319,18681,0
JNJ.US,5,20240521,193500,150.935,150.95,150.845,150.887,26692,0
JNJ.US,5,20240521,194000,150.89,150.95,150.87,150.87,24083,0
JNJ.US,5,20240521,194500,150.87,150.91,150.84,150.85,25451,0
JNJ.US,5,20240521,195000,150.86,150.9,150.85,150.89,19372,0
JNJ.US,5,20240521,195500,150.88,150.94,150.88,150.9,21028,0
JNJ.US,5,20240521,200000,150.9,150.91,150.82,150.835,39520,0
JNJ.US,5,20240521,200500,150.84,150.9,150.81,150.89,22899,0
JNJ.US,5,20240521,201000,150.89,150.915,150.865,150.875,19014,0
JNJ.US,5,20240521,201500,150.88,150.95,150.83,150.83,25004,0
JNJ.US,5,20240521,202000,150.82,150.92,150.82,150.9,19991,0
JNJ.US,5,20240521,202500,150.9,151.01,150.9,150.98,29898,0
JNJ.US,5,20240521,203000,150.98,151.05,150.98,151,25511,0
JNJ.US,5,20240521,203500,150.99,151.03,150.95,150.965,54618,0
JNJ.US,5,20240521,204000,150.96,150.97,150.915,150.95,37778,0
JNJ.US,5,20240521,204500,150.95,150.98,150.94,150.96,36174,0
JNJ.US,5,20240521,205000,150.955,150.97,150.83,150.85,24244,0
JNJ.US,5,20240521,205500,150.86,150.89,150.82,150.86,54635,0
JNJ.US,5,20240521,210000,150.86,150.87,150.79,150.795,26195,0
JNJ.US,5,20240521,210500,150.8,150.86,150.785,150.8566,29992,0
JNJ.US,5,20240521,211000,150.85,150.9959,150.85,150.9959,49192,0
JNJ.US,5,20240521,211500,150.99,150.99,150.93,150.985,25943,0
JNJ.US,5,20240521,212000,150.985,150.99,150.87,150.8977,34468,0
JNJ.US,5,20240521,212500,150.895,150.93,150.87,150.93,27777,0
JNJ.US,5,20240521,213000,150.93,150.99,150.89,150.985,37342,0
JNJ.US,5,20240521,213500,150.98,151.09,150.98,151.0699,65512,0
JNJ.US,5,20240521,214000,151.06,151.065,150.95,150.985,60130,0
JNJ.US,5,20240521,214500,150.99,151.16,150.97,151.05,93158,0
JNJ.US,5,20240521,215000,151.05,151.17,150.91,151.17,122934,0
JNJ.US,5,20240521,215500,151.175,151.32,151.13,151.24,1309854,0
JNJ.US,5,20240522,153000,150.84,151.24,150.32,151.18,202281,0
JNJ.US,5,20240522,153500,151.2407,151.775,151.2407,151.715,37231,0
JNJ.US,5,20240522,154000,151.71,151.82,151.26,151.37,94221,0
JNJ.US,5,20240522,154500,151.39,151.64,151.38,151.55,74973,0
JNJ.US,5,20240522,155000,151.565,151.95,151.565,151.93,32108,0
JNJ.US,5,20240522,155500,151.92,152.18,151.85,152.16,108275,0
JNJ.US,5,20240522,160000,152.16,152.25,152.015,152.17,49617,0
JNJ.US,5,20240522,160500,152.16,152.51,152.13,152.46,85749,0
JNJ.US,5,20240522,161000,152.47,152.84,152.45,152.83,62468,0
JNJ.US,5,20240522,161500,152.89,153.07,152.84,152.955,65028,0
JNJ.US,5,20240522,162000,152.97,153,152.65,152.66,76270,0
JNJ.US,5,20240522,162500,152.67,152.7,152.5,152.59,29701,0
JNJ.US,5,20240522,163000,152.61,152.615,152.46,152.61,13708,0
JNJ.US,5,20240522,163500,152.59,152.9,152.5891,152.86,44239,0
JNJ.US,5,20240522,164000,152.86,153.08,152.85,152.98,48568,0
JNJ.US,5,20240522,164500,152.985,153.22,152.93,153.15,33318,0
JNJ.US,5,20240522,165000,153.16,153.21,153.07,153.1209,33423,0
JNJ.US,5,20240522,165500,153.08,153.23,153.03,153.2,49267,0
JNJ.US,5,20240522,170000,153.21,153.37,153.21,153.37,61562,0
JNJ.US,5,20240522,170500,153.37,153.48,153.345,153.46,33959,0
JNJ.US,5,20240522,171000,153.47,153.645,153.44,153.56,66604,0
JNJ.US,5,20240522,171500,153.57,153.57,153.2701,153.36,36911,0
JNJ.US,5,20240522,172000,153.365,153.371,153.12,153.17,33003,0
JNJ.US,5,20240522,172500,153.16,153.19,153.01,153.14,78738,0
JNJ.US,5,20240522,173000,153.12,153.2,153.01,153.19,50062,0
JNJ.US,5,20240522,173500,153.2,153.37,153.2,153.32,118385,0
JNJ.US,5,20240522,174000,153.33,153.355,153.26,153.335,38502,0
JNJ.US,5,20240522,174500,153.335,153.35,153.215,153.34,51450,0
JNJ.US,5,20240522,175000,153.34,153.37,153.2,153.21,23187,0
JNJ.US,5,20240522,175500,153.21,153.25,153.065,153.076,15569,0
JNJ.US,5,20240522,180000,153.06,153.3,153.06,153.265,24613,0
JNJ.US,5,20240522,180500,153.25,153.42,153.235,153.41,55811,0
JNJ.US,5,20240522,181000,153.41,153.55,153.4009,153.55,39446,0
JNJ.US,5,20240522,181500,153.55,153.57,153.46,153.46,37794,0
JNJ.US,5,20240522,182000,153.47,153.61,153.4,153.57,39146,0
JNJ.US,5,20240522,182500,153.58,153.67,153.57,153.66,47420,0
JNJ.US,5,20240522,183000,153.65,153.66,153.52,153.57,47222,0
JNJ.US,5,20240522,183500,153.58,153.66,153.58,153.63,22031,0
JNJ.US,5,20240522,184000,153.62,153.62,153.51,153.6,13904,0
JNJ.US,5,20240522,184500,153.61,153.76,153.6,153.76,30918,0
JNJ.US,5,20240522,185000,153.76,153.91,153.75,153.88,30246,0
JNJ.US,5,20240522,185500,153.9,154,153.85,153.945,47180,0
JNJ.US,5,20240522,190000,153.91,154.08,153.8843,153.99,103659,0
JNJ.US,5,20240522,190500,154.01,154.04,153.935,153.94,29154,0
JNJ.US,5,20240522,191000,153.95,154.03,153.94,154.005,29699,0
JNJ.US,5,20240522,191500,154.01,154.04,153.94,154.04,22835,0
JNJ.US,5,20240522,192000,154.02,154.08,153.915,153.915,52584,0
JNJ.US,5,20240522,192500,153.91,154.02,153.89,153.9,46257,0
JNJ.US,5,20240522,193000,153.9,153.96,153.86,153.86,20231,0
JNJ.US,5,20240522,193500,153.825,153.9,153.6705,153.7,25782,0
JNJ.US,5,20240522,194000,153.71,153.79,153.675,153.7,27844,0
JNJ.US,5,20240522,194500,153.701,153.81,153.6891,153.8,25017,0
JNJ.US,5,20240522,195000,153.81,153.86,153.76,153.7974,22471,0
JNJ.US,5,20240522,195500,153.78,153.8,153.71,153.72,18987,0
JNJ.US,5,20240522,200000,153.72,153.735,153.38,153.52,26738,0
JNJ.US,5,20240522,200500,153.5,153.55,153.4203,153.44,28739,0
JNJ.US,5,20240522,201000,153.43,153.47,153.36,153.405,21979,0
JNJ.US,5,20240522,201500,153.4,153.4,153.31,153.37,26997,0
JNJ.US,5,20240522,202000,153.38,153.4091,153.3,153.35,19033,0
JNJ.US,5,20240522,202500,153.35,153.36,153.17,153.25,47314,0
JNJ.US,5,20240522,203000,153.25,153.285,153.21,153.2701,57436,0
JNJ.US,5,20240522,203500,153.28,153.41,153.2324,153.405,25234,0
JNJ.US,5,20240522,204000,153.41,153.45,153.32,153.32,22312,0
JNJ.US,5,20240522,204500,153.3,153.38,153.3,153.36,26542,0
JNJ.US,5,20240522,205000,153.38,153.49,153.38,153.45,15045,0
JNJ.US,5,20240522,205500,153.46,153.55,153.44,153.5199,31754,0
JNJ.US,5,20240522,210000,153.52,153.54,153.34,153.34,25789,0
JNJ.US,5,20240522,210500,153.33,153.33,153.17,153.2,28314,0
JNJ.US,5,20240522,211000,153.21,153.225,153.14,153.2,33214,0
JNJ.US,5,20240522,211500,153.19,153.21,153.05,153.08,40369,0
JNJ.US,5,20240522,212000,153.08,153.18,153.05,153.08,29016,0
JNJ.US,5,20240522,212500,153.08,153.115,152.99,153.06,34751,0
JNJ.US,5,20240522,213000,153.05,153.24,153.0396,153.2273,45503,0
JNJ.US,5,20240522,213500,153.21,153.275,153.21,153.25,25472,0
JNJ.US,5,20240522,214000,153.25,153.28,153.09,153.12,85688,0
JNJ.US,5,20240522,214500,153.11,153.22,153.09,153.19,48234,0
JNJ.US,5,20240522,215000,153.19,153.38,153.16,153.33,109206,0
JNJ.US,5,20240522,215500,153.3449,153.53,153.3,153.5,1353451,0
JNJ.US,5,20240523,153000,152.75,152.84,151.83,152.25,186335,0
JNJ.US,5,20240523,153500,152.27,152.2905,151.88,152.225,89862,0
JNJ.US,5,20240523,154000,152.22,152.635,152.19,152.23,86996,0
JNJ.US,5,20240523,154500,152.14,152.31,151.78,151.86,61977,0
JNJ.US,5,20240523,155000,151.89,152.2,151.84,152.065,38703,0
JNJ.US,5,20240523,155500,152.08,152.45,152.06,152.37,58831,0
JNJ.US,5,20240523,160000,152.355,152.5,152.21,152.4,47713,0
JNJ.US,5,20240523,160500,152.37,152.43,152.24,152.405,42249,0
JNJ.US,5,20240523,161000,152.405,152.505,152.26,152.49,45249,0
JNJ.US,5,20240523,161500,152.42,152.44,152,152.01,54038,0
JNJ.US,5,20240523,162000,152.03,152.06,151.87,152.05,41973,0
JNJ.US,5,20240523,162500,152.05,152.07,151.81,151.92,41327,0
JNJ.US,5,20240523,163000,151.935,151.935,151.7,151.75,40453,0
JNJ.US,5,20240523,163500,151.77,151.9829,151.76,151.91,29947,0
JNJ.US,5,20240523,164000,151.91,151.9323,151.8,151.86,53981,0
JNJ.US,5,20240523,164500,151.86,151.915,151.75,151.79,27566,0
JNJ.US,5,20240523,165000,151.79,151.84,151.74,151.8244,26114,0
JNJ.US,5,20240523,165500,151.87,151.88,151.77,151.795,28644,0
JNJ.US,5,20240523,170000,151.8,151.815,151.48,151.495,63798,0
JNJ.US,5,20240523,170500,151.49,151.59,151.36,151.5512,43811,0
JNJ.US,5,20240523,171000,151.525,151.53,151.24,151.24,33074,0
JNJ.US,5,20240523,171500,151.255,151.26,151.11,151.12,41903,0
JNJ.US,5,20240523,172000,151.11,151.1174,150.86,150.86,53996,0
JNJ.US,5,20240523,172500,150.8479,151,150.78,150.81,49188,0
JNJ.US,5,20240523,173000,150.82,151.047,150.82,151.02,27184,0
JNJ.US,5,20240523,173500,151.01,151.125,150.99,151.07,33046,0
JNJ.US,5,20240523,174000,151.1,151.1,150.86,150.9113,35407,0
JNJ.US,5,20240523,174500,150.88,150.955,150.835,150.95,15796,0
JNJ.US,5,20240523,175000,150.9452,151.02,150.91,150.96,20334,0
JNJ.US,5,20240523,175500,150.96,150.9873,150.87,150.885,38805,0
JNJ.US,5,20240523,180000,150.87,150.88,150.8,150.852,42728,0
JNJ.US,5,20240523,180500,150.85,150.93,150.8,150.9,29597,0
JNJ.US,5,20240523,181000,150.92,151,150.86,150.9005,23179,0
JNJ.US,5,20240523,181500,150.94,150.94,150.815,150.91,20471,0
JNJ.US,5,20240523,182000,150.91,150.94,150.815,150.87,22875,0
JNJ.US,5,20240523,182500,150.8601,150.89,150.76,150.84,41730,0
JNJ.US,5,20240523,183000,150.84,150.87,150.76,150.78,34537,0
JNJ.US,5,20240523,183500,150.79,150.82,150.69,150.73,64057,0
JNJ.US,5,20240523,184000,150.7203,150.78,150.64,150.65,43013,0
JNJ.US,5,20240523,184500,150.64,150.64,150.45,150.49,31072,0
JNJ.US,5,20240523,185000,150.48,150.5,150.38,150.3901,24813,0
JNJ.US,5,20240523,185500,150.385,150.415,150.365,150.375,27830,0
JNJ.US,5,20240523,190000,150.3703,150.41,150.29,150.41,46033,0
JNJ.US,5,20240523,190500,150.41,150.48,150.33,150.43,33559,0
JNJ.US,5,20240523,191000,150.42,150.57,150.36,150.52,26154,0
JNJ.US,5,20240523,191500,150.51,150.527,150.38,150.38,23116,0
JNJ.US,5,20240523,192000,150.39,150.39,150.24,150.27,32943,0
JNJ.US,5,20240523,192500,150.26,150.35,150.17,150.33,45674,0
JNJ.US,5,20240523,193000,150.32,150.32,150.145,150.21,38974,0
JNJ.US,5,20240523,193500,150.195,150.195,150.03,150.07,32617,0
JNJ.US,5,20240523,194000,150.07,150.205,150.06,150.1,39159,0
JNJ.US,5,20240523,194500,150.1,150.195,150.08,150.145,34203,0
JNJ.US,5,20240523,195000,150.15,150.25,150.11,150.11,41836,0
JNJ.US,5,20240523,195500,150.105,150.1082,150.02,150.04,35595,0
JNJ.US,5,20240523,200000,150.04,150.08,149.95,150,59770,0
JNJ.US,5,20240523,200500,150.0008,150.075,149.945,149.945,39975,0
JNJ.US,5,20240523,201000,149.95,150.05,149.93,150.01,36110,0
JNJ.US,5,20240523,201500,150,150.06,149.7489,149.785,38005,0
JNJ.US,5,20240523,202000,149.79,149.9,149.78,149.85,41848,0
JNJ.US,5,20240523,202500,149.8453,149.97,149.72,149.74,39101,0
JNJ.US,5,20240523,203000,149.74,149.855,149.72,149.81,40721,0
JNJ.US,5,20240523,203500,149.82,149.85,149.71,149.724,77023,0
JNJ.US,5,20240523,204000,149.72,149.77,149.67,149.77,44826,0
JNJ.US,5,20240523,204500,149.76,149.86,149.63,149.68,95049,0
JNJ.US,5,20240523,205000,149.67,149.725,149.435,149.5,92690,0
JNJ.US,5,20240523,205500,149.505,149.535,149.39,149.44,32767,0
JNJ.US,5,20240523,210000,149.45,149.5664,149.45,149.54,64300,0
JNJ.US,5,20240523,210500,149.55,149.77,149.53,149.75,50563,0
JNJ.US,5,20240523,211000,149.76,149.89,149.76,149.87,41146,0
JNJ.US,5,20240523,211500,149.87,149.96,149.86,149.91,48633,0
JNJ.US,5,20240523,212000,149.92,150.04,149.9,149.95,40614,0
JNJ.US,5,20240523,212500,149.93,150,149.9033,149.92,51982,0
JNJ.US,5,20240523,213000,149.93,149.99,149.86,149.88,38576,0
JNJ.US,5,20240523,213500,149.87,149.9,149.77,149.77,41275,0
JNJ.US,5,20240523,214000,149.7847,149.7885,149.6,149.71,49757,0
JNJ.US,5,20240523,214500,149.71,149.72,149.615,149.6836,61139,0
JNJ.US,5,20240523,215000,149.68,149.7353,149.375,149.62,173782,0
JNJ.US,5,20240523,215500,149.62,149.75,149.475,149.7,1463609,0
JNJ.US,5,20240524,153000,149.53,149.8139,149.22,149.4451,126312,0
JNJ.US,5,20240524,153500,149.4,149.58,149.18,149.345,32048,0
JNJ.US,5,20240524,154000,149.34,149.41,149.0183,149.2359,32862,0
JNJ.US,5,20240524,154500,149.21,149.22,149.01,149.025,31452,0
JNJ.US,5,20240524,155000,149.03,149.03,148.69,148.71,59940,0
JNJ.US,5,20240524,155500,148.725,148.9,148.62,148.77,73279,0
JNJ.US,5,20240524,160000,148.81,148.8971,148.69,148.745,44982,0
JNJ.US,5,20240524,160500,148.745,148.7747,148.46,148.65,58859,0
JNJ.US,5,20240524,161000,148.66,148.73,148.52,148.52,20407,0
JNJ.US,5,20240524,161500,148.525,148.53,148.31,148.34,42711,0
JNJ.US,5,20240524,162000,148.32,148.415,148.29,148.35,55642,0
JNJ.US,5,20240524,162500,148.3403,148.4,148.25,148.37,41186,0
JNJ.US,5,20240524,163000,148.36,148.385,148.12,148.1762,27553,0
JNJ.US,5,20240524,163500,148.1762,148.26,148.1366,148.1366,32521,0
JNJ.US,5,20240524,164000,148.13,148.18,148.0542,148.11,31103,0
JNJ.US,5,20240524,164500,148.1,148.35,148.06,148.33,33880,0
JNJ.US,5,20240524,165000,148.4,148.49,148.21,148.2105,32414,0
JNJ.US,5,20240524,165500,148.225,148.3,148.195,148.285,38933,0
JNJ.US,5,20240524,170000,148.28,148.58,148.2,148.56,49203,0
JNJ.US,5,20240524,170500,148.575,148.59,148.42,148.58,26365,0
JNJ.US,5,20240524,171000,148.59,148.7199,148.58,148.69,27124,0
JNJ.US,5,20240524,171500,148.7,148.72,148.55,148.63,48978,0
JNJ.US,5,20240524,172000,148.62,148.6343,148.49,148.51,71130,0
JNJ.US,5,20240524,172500,148.51,148.61,148.48,148.51,77234,0
JNJ.US,5,20240524,173000,148.52,148.59,148.4603,148.57,30420,0
JNJ.US,5,20240524,173500,148.59,148.625,148.32,148.35,57117,0
JNJ.US,5,20240524,174000,148.36,148.4404,148.33,148.36,39242,0
JNJ.US,5,20240524,174500,148.35,148.35,148.135,148.14,34492,0
JNJ.US,5,20240524,175000,148.14,148.16,148.01,148.07,87211,0
JNJ.US,5,20240524,175500,148.07,148.08,147.88,147.9575,96111,0
JNJ.US,5,20240524,180000,147.95,148.04,147.9,148.04,44370,0
JNJ.US,5,20240524,180500,148.05,148.07,147.99,148.0658,52885,0
JNJ.US,5,20240524,181000,148.05,148.21,148.05,148.14,74353,0
JNJ.US,5,20240524,181500,148.13,148.22,148.1,148.1699,35659,0
JNJ.US,5,20240524,182000,148.16,148.22,148.13,148.19,42565,0
JNJ.US,5,20240524,182500,148.17,148.23,148.03,148.04,34909,0
JNJ.US,5,20240524,183000,148.04,148.11,147.95,148.02,61879,0
JNJ.US,5,20240524,183500,148.03,148.24,148.03,148.1976,25183,0
JNJ.US,5,20240524,184000,148.17,148.25,148.16,148.23,36795,0
JNJ.US,5,20240524,184500,148.21,148.24,148.165,148.225,25805,0
JNJ.US,5,20240524,185000,148.23,148.25,148.2,148.235,18840,0
JNJ.US,5,20240524,185500,148.25,148.34,148.24,148.26,79517,0
JNJ.US,5,20240524,190000,148.26,148.2809,148.06,148.06,41608,0
JNJ.US,5,20240524,190500,148.05,148.11,147.97,148.02,47282,0
JNJ.US,5,20240524,191000,148.02,148.16,147.952,148.155,40204,0
JNJ.US,5,20240524,191500,148.155,148.16,148.06,148.08,39203,0
JNJ.US,5,20240524,192000,148.07,148.0866,148.02,148.0578,26869,0
JNJ.US,5,20240524,192500,148.06,148.07,147.94,147.9701,38377,0
JNJ.US,5,20240524,193000,147.98,147.99,147.9,147.95,40420,0
JNJ.US,5,20240524,193500,147.96,148,147.91,148,32629,0
JNJ.US,5,20240524,194000,148,148.09,147.95,148.05,35568,0
JNJ.US,5,20240524,194500,148.05,148.05,147.99,148.03,18300,0
JNJ.US,5,20240524,195000,148.015,148.025,147.9,147.94,24087,0
JNJ.US,5,20240524,195500,147.94,147.95,147.83,147.83,44651,0
JNJ.US,5,20240524,200000,147.83,147.9,147.73,147.83,71613,0
JNJ.US,5,20240524,200500,147.82,147.82,147.75,147.8,28704,0
JNJ.US,5,20240524,201000,147.8,147.8,147.69,147.69,63658,0
JNJ.US,5,20240524,201500,147.69,147.755,147.64,147.7284,45117,0
JNJ.US,5,20240524,202000,147.715,147.72,147.5432,147.59,50129,0
JNJ.US,5,20240524,202500,147.58,147.58,147.51,147.56,31709,0
JNJ.US,5,20240524,203000,147.56,147.7,147.54,147.5995,36627,0
JNJ.US,5,20240524,203500,147.59,147.64,147.57,147.63,28764,0
JNJ.US,5,20240524,204000,147.63,147.635,147.59,147.61,34008,0
JNJ.US,5,20240524,204500,147.61,147.6499,147.505,147.51,47045,0
JNJ.US,5,20240524,205000,147.505,147.53,147.365,147.376,97363,0
JNJ.US,5,20240524,205500,147.37,147.44,147.26,147.265,101633,0
JNJ.US,5,20240524,210000,147.265,147.2706,147.07,147.1654,116652,0
JNJ.US,5,20240524,210500,147.17,147.18,147.03,147.1,92461,0
JNJ.US,5,20240524,211000,147.095,147.17,146.9615,146.9615,75014,0
JNJ.US,5,20240524,211500,146.97,147.15,146.96,147.075,108673,0
JNJ.US,5,20240524,212000,147.08,147.0898,146.79,146.8,74704,0
JNJ.US,5,20240524,212500,146.81,146.9198,146.805,146.8599,82843,0
JNJ.US,5,20240524,213000,146.8599,147.03,146.805,146.94,115987,0
JNJ.US,5,20240524,213500,146.93,146.98,146.76,146.87,162041,0
JNJ.US,5,20240524,214000,146.87,146.95,146.87,146.89,98422,0
JNJ.US,5,20240524,214500,146.88,147.055,146.85,146.935,120034,0
JNJ.US,5,20240524,215000,146.94,147.075,146.88,147.055,185522,0
JNJ.US,5,20240524,215500,147.05,147.2,146.88,146.97,2304937,0
JNJ.US,5,20240528,153000,146.79,146.79,145.62,145.81,230277,0
JNJ.US,5,20240528,153500,145.91,145.94,145.05,145.05,104919,0
JNJ.US,5,20240528,154000,145.04,145.51,144.8801,145.49,110561,0
JNJ.US,5,20240528,154500,145.4901,146.12,145.49,146.12,179924,0
JNJ.US,5,20240528,155000,146.12,146.52,146.04,146.1225,81869,0
JNJ.US,5,20240528,155500,146.1,146.2,145.95,146.155,60327,0
JNJ.US,5,20240528,160000,146.11,146.16,145.865,145.875,46458,0
JNJ.US,5,20240528,160500,145.88,145.965,145.53,145.59,55401,0
JNJ.US,5,20240528,161000,145.605,145.74,145.5,145.6816,64616,0
JNJ.US,5,20240528,161500,145.66,145.82,145.53,145.5599,55122,0
JNJ.US,5,20240528,162000,145.53,145.555,145.34,145.38,49810,0
JNJ.US,5,20240528,162500,145.3751,145.47,145.29,145.43,64610,0
JNJ.US,5,20240528,163000,145.42,145.745,145.34,145.645,41508,0
JNJ.US,5,20240528,163500,145.6525,145.6525,145.5,145.5,71665,0
JNJ.US,5,20240528,164000,145.49,145.5,145.35,145.44,89587,0
JNJ.US,5,20240528,164500,145.44,145.54,145.29,145.475,64639,0
JNJ.US,5,20240528,165000,145.46,145.4726,145.29,145.32,51984,0
JNJ.US,5,20240528,165500,145.31,145.4,145.26,145.395,65700,0
JNJ.US,5,20240528,170000,145.4,145.43,145.29,145.365,34640,0
JNJ.US,5,20240528,170500,145.365,145.44,145.145,145.2339,72679,0
JNJ.US,5,20240528,171000,145.23,145.26,145.17,145.19,42533,0
JNJ.US,5,20240528,171500,145.2,145.23,145.12,145.19,44856,0
JNJ.US,5,20240528,172000,145.195,145.26,145.08,145.26,67961,0
JNJ.US,5,20240528,172500,145.26,145.485,145.2401,145.41,65568,0
JNJ.US,5,20240528,173000,145.41,145.41,145.2,145.22,56793,0
JNJ.US,5,20240528,173500,145.21,145.32,145.17,145.22,56915,0
JNJ.US,5,20240528,174000,145.23,145.3,145.15,145.1581,50180,0
JNJ.US,5,20240528,174500,145.155,145.19,145.1,145.1427,55814,0
JNJ.US,5,20240528,175000,145.14,145.18,145.09,145.14,48225,0
JNJ.US,5,20240528,175500,145.1404,145.15,145.08,145.08,51814,0
JNJ.US,5,20240528,180000,145.09,145.13,145.03,145.09,36373,0
JNJ.US,5,20240528,180500,145.14,145.16,145.06,145.06,31877,0
JNJ.US,5,20240528,181000,145.06,145.165,145.05,145.1,54728,0
JNJ.US,5,20240528,181500,145.1,145.18,145.06,145.125,43664,0
JNJ.US,5,20240528,182000,145.13,145.16,145.05,145.12,41262,0
JNJ.US,5,20240528,182500,145.13,145.18,145.095,145.1498,41823,0
JNJ.US,5,20240528,183000,145.135,145.14,145.01,145.075,42735,0
JNJ.US,5,20240528,183500,145.07,145.17,145.07,145.15,34816,0
JNJ.US,5,20240528,184000,145.1617,145.22,145.12,145.15,71401,0
JNJ.US,5,20240528,184500,145.1401,145.25,145.1,145.14,52286,0
JNJ.US,5,20240528,185000,145.14,145.15,145.04,145.04,27036,0
JNJ.US,5,20240528,185500,145.04,145.08,144.89,144.9012,78301,0
JNJ.US,5,20240528,190000,144.905,144.91,144.74,144.7459,94041,0
JNJ.US,5,20240528,190500,144.7499,144.84,144.71,144.8,122299,0
JNJ.US,5,20240528,191000,144.81,144.95,144.81,144.93,31055,0
JNJ.US,5,20240528,191500,144.92,144.92,144.77,144.79,34804,0
JNJ.US,5,20240528,192000,144.7815,144.805,144.52,144.53,115844,0
JNJ.US,5,20240528,192500,144.528,144.57,144.44,144.45,111293,0
JNJ.US,5,20240528,193000,144.45,144.585,144.45,144.54,70014,0
JNJ.US,5,20240528,193500,144.535,144.56,144.46,144.48,81490,0
JNJ.US,5,20240528,194000,144.48,144.48,144.38,144.43,45753,0
JNJ.US,5,20240528,194500,144.42,144.42,144.29,144.36,66125,0
JNJ.US,5,20240528,195000,144.36,144.4,144.31,144.355,36769,0
JNJ.US,5,20240528,195500,144.35,144.41,144.34,144.38,73278,0
JNJ.US,5,20240528,200000,144.3854,144.46,144.37,144.4,68606,0
JNJ.US,5,20240528,200500,144.41,144.485,144.4,144.445,46692,0
JNJ.US,5,20240528,201000,144.45,144.46,144.3316,144.35,37362,0
JNJ.US,5,20240528,201500,144.36,144.41,144.3497,144.39,42288,0
JNJ.US,5,20240528,202000,144.395,144.4,144.3,144.32,42640,0
JNJ.US,5,20240528,202500,144.3162,144.32,144.17,144.21,56477,0
JNJ.US,5,20240528,203000,144.21,144.31,144.1502,144.29,300468,0
JNJ.US,5,20240528,203500,144.3,144.36,144.17,144.33,188180,0
JNJ.US,5,20240528,204000,144.3494,144.49,144.33,144.405,44656,0
JNJ.US,5,20240528,204500,144.41,144.41,144.34,144.385,51065,0
JNJ.US,5,20240528,205000,144.385,144.445,144.375,144.435,40468,0
JNJ.US,5,20240528,205500,144.43,144.45,144.36,144.37,46583,0
JNJ.US,5,20240528,210000,144.38,144.41,144.3,144.39,47171,0
JNJ.US,5,20240528,210500,144.395,144.49,144.25,144.29,115239,0
JNJ.US,5,20240528,211000,144.3,144.36,144.26,144.35,43008,0
JNJ.US,5,20240528,211500,144.35,144.45,144.315,144.4,56795,0
JNJ.US,5,20240528,212000,144.4,144.43,144.26,144.27,48585,0
JNJ.US,5,20240528,212500,144.2737,144.351,144.27,144.34,66432,0
JNJ.US,5,20240528,213000,144.34,144.36,144.28,144.31,83236,0
JNJ.US,5,20240528,213500,144.305,144.435,144.24,144.38,70339,0
JNJ.US,5,20240528,214000,144.3824,144.3824,144.19,144.36,115969,0
JNJ.US,5,20240528,214500,144.36,144.42,144.32,144.32,120690,0
JNJ.US,5,20240528,215000,144.32,144.38,144.24,144.24,210946,0
JNJ.US,5,20240528,215500,144.23,144.56,144.17,144.38,2799411,0
JNJ.US,5,20240529,153000,143.82,145.11,143.71,145,250087,0
JNJ.US,5,20240529,153500,144.981,145.415,144.94,145.175,96753,0
JNJ.US,5,20240529,154000,145.25,145.255,144.69,144.99,127263,0
JNJ.US,5,20240529,154500,145.0097,145.35,144.93,145.2582,64950,0
JNJ.US,5,20240529,155000,145.3199,145.3199,144.7516,144.81,61275,0
JNJ.US,5,20240529,155500,144.82,145.1,144.73,144.9599,68911,0
JNJ.US,5,20240529,160000,144.92,145.2,144.81,145.13,77968,0
